Transaction_ID,Amount,VAT_Rate,Country,Item_Category,Applied_VAT
5276,608.9,0.05,France,Electronics,30.44
5277,662.9,0.18,USA,Clothing,119.32
5278,407.78,0.2,USA,Books,81.56
5279,909.89,0.05,UK,Books,45.18
5280,641.55,0.05,India,Books,32.08
5281,771.48,0.18,UK,Furniture,137.06
5282,374.88,0.2,UK,Clothing,74.98
5283,960.41,0.18,France,Furniture,172.87
5284,822.26,0.2,USA,Furniture,164.45
5285,855.41,0.2,France,Clothing,171.08
5286,180.47,0.18,UK,Furniture,32.48
5287,278.25,0.05,Germany,Clothing,13.91
5288,292.77,0.12,India,Books,35.13
5289,278.2,0.2,UK,Books,55.64
5290,856.85,0.2,France,Furniture,171.37
5291,41.57,0.12,Germany,Electronics,4.99
5292,85.34,0.12,Germany,Clothing,10.24
5293,281.18,0.18,UK,Food,51.51
5294,207.87,0.2,USA,Food,41.57
5295,239.54,0.18,Germany,Furniture,43.12
5296,799.96,0.12,India,Electronics,96.0
5297,567.5,0.18,France,Clothing,102.15
5298,15.71,0.2,France,Books,3.14
5299,435.03,0.05,France,Furniture,21.75
5300,413.81,0.05,UK,Clothing,20.69
5301,122.81,0.2,France,Clothing,24.56
5302,679.38,0.18,France,Clothing,122.29
5303,705.08,0.12,India,Electronics,84.61
5304,723.68,0.12,USA,Clothing,86.84
5305,731.19,0.05,UK,Electronics,36.56
5306,10.05,0.18,UK,Electronics,1.81
5307,954.38,0.12,France,Clothing,114.53
5308,816.07,0.12,India,Books,97.93
5309,904.94,0.2,Germany,Clothing,180.99
5310,25.49,0.18,France,Books,4.59
5311,934.52,0.18,France,Furniture,168.21
5312,811.69,0.12,UK,Food,97.4
5313,838.85,0.18,UK,Furniture,150.99
5314,102.35,0.18,France,Electronics,18.42
5315,741.39,0.18,UK,Furniture,133.45
5316,960.32,0.2,India,Food,192.06
5317,681.76,0.12,Germany,Food,81.81
5318,574.86,0.05,Germany,Books,28.74
5319,946.17,0.18,Germany,Furniture,170.31
5320,448.51,0.12,France,Electronics,53.82
5321,603.3,0.05,France,Electronics,30.16
5322,481.57,0.2,France,Books,96.31
5323,933.52,0.12,India,Books,111.24
5324,85.32,0.2,Germany,Furniture,17.06
5325,506.11,0.12,UK,Books,60.73
5326,690.08,0.2,UK,Food,138.02
5327,793.99,0.12,USA,Electronics,95.28
5328,587.19,0.2,USA,Food,117.44
5329,909.83,0.05,UK,Clothing,45.49
5330,942.57,0.12,Germany,Food,113.11
5331,73.68,0.05,France,Electronics,3.68
5332,408.35,0.18,UK,Clothing,76.76
5333,33.22,0.05,UK,Furniture,1.66
5334,336.12,0.12,USA,Clothing,40.33
5335,541.5,0.05,Germany,Books,27.08
5336,911.69,0.12,UK,Electronics,109.4
5337,848.09,0.2,France,Books,169.62
5338,136.22,0.18,France,Food,24.52
5339,102.1,0.05,India,Furniture,5.11
5340,593.37,0.18,France,Electronics,106.81
5341,536.8,0.05,UK,Furniture,26.84
5342,273.71,0.12,UK,Electronics,32.85
5343,900.46,0.05,France,Books,45.02
5344,928.09,0.18,USA,Food,163.46
5345,408.59,0.05,Germany,Clothing,20.43
5346,891.4,0.18,UK,Furniture,160.45
5347,390.11,0.18,France,Electronics,70.22
5348,739.45,0.12,France,Electronics,88.73
5349,481.18,0.2,UK,Furniture,96.24
5350,131.36,0.2,India,Clothing,26.27
5351,928.65,0.05,Germany,Food,46.43
5352,459.56,0.18,UK,Electronics,82.72
5353,737.14,0.12,France,Electronics,88.46
5354,373.5,0.2,India,Furniture,74.7
5355,28.69,0.12,UK,Furniture,3.44
5356,109.53,0.12,Germany,Electronics,13.14
5357,501.26,0.18,India,Electronics,94.21000000000001
5358,693.06,0.05,France,Electronics,34.65
5359,341.39,0.18,USA,Books,61.45
5360,698.53,0.2,Germany,Electronics,139.71
5361,701.65,0.2,India,Food,143.33
5362,706.9,0.12,UK,Food,89.32
5363,497.6,0.18,UK,Clothing,89.57
5364,915.74,0.18,India,Furniture,164.83
5365,494.3,0.12,UK,Clothing,59.32
5366,455.76,0.05,India,Electronics,22.79
5367,207.39,0.12,Germany,Furniture,24.89
5368,314.58,0.12,UK,Electronics,37.75
5369,51.91,0.2,Germany,Furniture,10.38
5370,637.2,0.18,France,Books,114.7
5371,256.05,0.2,France,Books,51.21
5372,311.11,0.12,France,Books,37.33
5373,773.11,0.18,France,Clothing,136.95
5374,333.95,0.12,UK,Furniture,40.07
5375,249.77,0.12,India,Clothing,29.97
5376,177.37,0.05,UK,Furniture,8.87
5377,777.11,0.2,UK,Electronics,155.42
5378,138.41,0.2,Germany,Books,27.68
5379,459.22,0.12,India,Books,55.11
5380,511.86,0.05,USA,Furniture,25.919999999999998
5381,690.52,0.12,USA,Clothing,87.5
5382,636.95,0.12,India,Clothing,73.76
5383,812.61,0.12,USA,Food,97.51
5384,54.3,0.05,India,Books,2.72
5385,303.48,0.18,Germany,Books,54.63
5386,287.33,0.05,Germany,Clothing,13.68
5387,154.56,0.12,UK,Books,18.55
5388,296.29,0.18,USA,Clothing,53.33
5389,316.67,0.12,India,Food,38.0
5390,526.67,0.05,Germany,Furniture,26.33
5391,667.07,0.05,UK,Furniture,33.35
5392,387.29,0.18,USA,Food,64.88
5393,722.28,0.05,USA,Books,36.11
5394,342.8,0.12,USA,Electronics,41.14
5395,297.38,0.18,Germany,Books,53.53
5396,545.78,0.2,Germany,Clothing,109.16
5397,33.48,0.12,USA,Electronics,4.02
5398,88.99,0.2,Germany,Food,17.8
5399,423.79,0.18,USA,Furniture,76.28
5400,943.48,0.18,France,Furniture,169.83
5401,724.3,0.12,Germany,Books,86.92
5402,97.25,0.05,India,Furniture,4.86
5403,847.85,0.12,Germany,Books,101.74
5404,734.98,0.05,USA,Clothing,36.75
5405,614.84,0.05,India,Clothing,30.88
5406,822.09,0.12,UK,Food,98.65
5407,410.07,0.18,India,Clothing,73.81
5408,229.29,0.12,India,Books,27.51
5409,516.9,0.2,Germany,Furniture,103.38
5410,553.35,0.18,India,Clothing,99.6
5411,542.94,0.05,India,Clothing,27.15
5412,569.42,0.18,USA,Books,102.5
5413,949.22,0.12,Germany,Clothing,113.91
5414,903.22,0.18,USA,Furniture,162.58
5415,876.96,0.05,Germany,Furniture,43.85
5416,803.4,0.05,UK,Furniture,40.17
5417,943.99,0.18,India,Furniture,166.17999999999998
5418,107.51,0.2,Germany,Electronics,21.5
5419,272.47,0.05,India,Furniture,13.62
5420,500.11,0.2,India,Electronics,100.02
5421,848.07,0.05,France,Furniture,42.4
5422,510.11,0.18,USA,Furniture,91.82
5423,750.55,0.05,Germany,Books,37.53
5424,147.57,0.2,UK,Furniture,29.51
5425,259.89,0.2,France,Clothing,51.98
5426,734.46,0.18,USA,Furniture,132.2
5427,173.09,0.2,UK,Food,34.62
5428,357.84,0.2,UK,Books,71.57
5429,272.22,0.18,India,Books,49.0
5430,356.36,0.05,USA,Furniture,17.82
5431,711.24,0.18,France,Food,128.02
5432,374.17,0.05,Germany,Furniture,19.130000000000003
5433,559.71,0.05,Germany,Clothing,27.99
5434,108.93,0.05,France,Books,5.45
5435,806.97,0.12,India,Books,96.84
5436,376.19,0.05,India,Food,18.81
5437,652.05,0.18,UK,Electronics,119.34
5438,728.14,0.18,USA,Food,131.07
5439,217.56,0.18,UK,Clothing,39.16
5440,885.83,0.12,Germany,Food,111.25
5441,620.06,0.2,France,Electronics,124.01
5442,434.44,0.12,USA,Clothing,52.13
5443,190.51,0.18,France,Clothing,34.29
5444,942.88,0.18,USA,Electronics,169.72
5445,757.52,0.2,Germany,Furniture,151.5
5446,215.94,0.12,Germany,Food,25.91
5447,344.33,0.18,USA,Clothing,62.739999999999995
5448,811.58,0.05,India,Food,41.39
5449,698.72,0.05,USA,Electronics,33.04
5450,768.13,0.18,Germany,Books,138.26
5451,446.79,0.05,France,Electronics,22.34
5452,719.31,0.2,UK,Food,143.86
5453,392.63,0.18,France,Clothing,70.67
5454,219.15,0.12,Germany,Food,26.3
5455,636.35,0.18,France,Books,114.54
5456,976.25,0.2,India,Clothing,195.25
5457,317.49,0.12,India,Books,38.1
5458,466.36,0.2,USA,Furniture,93.27
5459,677.26,0.05,France,Electronics,33.86
5460,546.09,0.05,France,Furniture,27.3
5461,844.99,0.05,Germany,Food,42.25
5462,764.13,0.2,USA,Furniture,152.83
5463,67.71,0.2,USA,Electronics,13.54
5464,998.44,0.18,France,Clothing,179.72
5465,754.88,0.12,UK,Books,90.59
5466,865.26,0.12,France,Clothing,103.83
5467,654.69,0.2,France,Furniture,130.94
5468,857.72,0.2,France,Food,171.54
5469,121.26,0.05,India,Furniture,6.06
5470,354.26,0.2,USA,Electronics,70.85
5471,877.66,0.05,India,Electronics,43.88
5472,209.64,0.2,UK,Food,45.67
5473,87.46,0.12,Germany,Clothing,10.5
5474,790.24,0.18,UK,Electronics,142.24
5475,837.13,0.2,USA,Electronics,167.43
5476,171.03,0.05,Germany,Food,4.870000000000001
5477,855.8,0.18,UK,Clothing,154.04
5478,689.9,0.05,USA,Furniture,34.49
5479,524.88,0.05,UK,Books,26.24
5480,831.95,0.18,Germany,Food,149.75
5481,425.06,0.18,Germany,Clothing,78.19000000000001
5482,202.05,0.18,UK,Books,36.37
5483,292.0,0.2,India,Food,58.4
5484,510.11,0.18,UK,Furniture,91.82
5485,536.02,0.2,UK,Furniture,107.2
5486,807.53,0.12,UK,Clothing,96.9
5487,793.44,0.12,India,Clothing,95.21
5488,585.55,0.05,France,Furniture,29.28
5489,782.98,0.05,Germany,Furniture,39.15
5490,199.86,0.2,USA,Food,39.97
5491,59.56,0.05,Germany,Clothing,2.98
5492,874.9,0.12,Germany,Books,104.99
5493,84.8,0.2,France,Furniture,16.96
5494,254.22,0.2,Germany,Books,50.84
5495,698.37,0.18,Germany,Clothing,125.71
5496,415.35,0.2,India,Clothing,83.07
5497,877.55,0.05,India,Electronics,43.88
5498,305.0,0.12,India,Furniture,36.6
5499,21.75,0.05,India,Clothing,4.33
5500,307.65,0.12,India,Clothing,36.92
5501,582.29,0.18,USA,Furniture,104.81
5502,382.18,0.12,France,Electronics,45.86
5503,539.52,0.18,UK,Electronics,97.11
5504,877.83,0.05,India,Electronics,43.89
5505,913.36,0.18,France,Electronics,164.4
5506,273.31,0.2,UK,Food,54.66
5507,467.52,0.2,Germany,Furniture,93.5
5508,553.65,0.12,Germany,Furniture,66.44
5509,949.62,0.05,France,Furniture,52.0
5510,998.63,0.05,USA,Electronics,49.93
5511,243.05,0.12,USA,Electronics,29.17
5512,729.71,0.2,France,Clothing,145.94
5513,384.25,0.18,USA,Food,69.16
5514,18.03,0.12,USA,Furniture,2.16
5515,19.16,0.18,Germany,Food,3.45
5516,465.96,0.18,USA,Furniture,83.87
5517,493.45,0.05,USA,Electronics,24.67
5518,32.34,0.2,France,Electronics,7.1
5519,690.06,0.18,USA,Furniture,124.21
5520,301.06,0.2,India,Books,60.21
5521,564.29,0.05,India,Electronics,28.21
5522,307.91,0.12,France,Clothing,36.95
5523,175.46,0.12,India,Electronics,21.06
5524,413.1,0.05,Germany,Clothing,20.66
5525,239.95,0.05,France,Food,12.0
5526,539.45,0.18,USA,Electronics,97.1
5527,206.84,0.05,India,Electronics,10.34
5528,513.32,0.12,Germany,Food,61.6
5529,165.8,0.2,France,Clothing,33.16
5530,674.26,0.2,France,Books,134.85
5531,756.4,0.2,USA,Clothing,151.28
5532,119.29,0.2,UK,Furniture,23.86
5533,473.12,0.05,India,Furniture,23.66
5534,80.16,0.05,Germany,Furniture,4.01
5535,602.2,0.2,France,Food,120.44
5536,271.76,0.05,India,Clothing,13.59
5537,532.35,0.18,Germany,Electronics,95.82
5538,522.29,0.05,Germany,Furniture,26.11
5539,925.11,0.18,France,Clothing,166.52
5540,553.59,0.18,India,Electronics,99.65
5541,587.17,0.05,Germany,Clothing,29.36
5542,407.64,0.2,France,Food,81.53
5543,949.59,0.18,India,Furniture,170.93
5544,779.41,0.05,India,Books,38.97
5545,292.55,0.12,France,Furniture,35.11
5546,845.77,0.2,India,Furniture,169.15
5547,438.07,0.12,UK,Food,52.57
5548,830.38,0.18,Germany,Electronics,149.47
5549,824.66,0.12,Germany,Furniture,98.96
5550,196.98,0.05,India,Electronics,9.85
5551,704.13,0.2,France,Electronics,140.83
5552,297.74,0.18,USA,Food,56.980000000000004
5553,304.52,0.05,India,Furniture,15.23
5554,303.38,0.2,USA,Food,60.68
5555,728.31,0.18,India,Food,131.1
5556,237.53,0.18,USA,Books,42.76
5557,10.9,0.18,India,Food,1.96
5558,718.08,0.18,France,Books,129.25
5559,179.47,0.12,USA,Electronics,21.54
5560,113.44,0.12,UK,Electronics,13.61
5561,245.14,0.12,France,Clothing,29.42
5562,386.1,0.18,India,Clothing,69.5
5563,481.15,0.12,USA,Electronics,57.74
5564,54.12,0.2,Germany,Furniture,10.82
5565,970.87,0.18,France,Clothing,173.97
5566,718.9,0.2,USA,Food,143.78
5567,329.96,0.2,France,Clothing,65.99
5568,325.51,0.12,USA,Electronics,37.42
5569,454.06,0.18,Germany,Furniture,81.73
5570,629.98,0.12,UK,Electronics,75.6
5571,154.91,0.12,Germany,Furniture,18.59
5572,197.04,0.12,India,Clothing,23.64
5573,860.84,0.18,France,Food,154.95
5574,263.69,0.18,UK,Food,47.46
5575,386.39,0.12,France,Electronics,46.37
5576,872.56,0.2,USA,Furniture,174.51
5577,666.52,0.2,India,Clothing,133.3
5578,348.29,0.18,India,Furniture,62.69
5579,686.86,0.05,France,Furniture,34.34
5580,29.49,0.12,India,Furniture,3.54
5581,738.29,0.12,France,Clothing,88.59
5582,492.15,0.05,USA,Furniture,24.61
5583,815.05,0.18,USA,Food,146.71
5584,955.09,0.2,France,Electronics,191.02
5585,926.53,0.18,Germany,Books,166.78
5586,910.17,0.2,Germany,Furniture,182.03
5587,517.05,0.2,USA,Food,101.91
5588,366.54,0.18,UK,Food,65.98
5589,470.38,0.12,Germany,Electronics,56.45
5590,693.0,0.12,France,Electronics,83.16
5591,885.16,0.12,USA,Books,106.22
5592,214.92,0.2,India,Books,42.98
5593,919.01,0.12,India,Books,110.28
5594,817.03,0.2,Germany,Clothing,163.41
5595,979.07,0.12,UK,Clothing,117.49
5596,881.45,0.18,Germany,Food,158.66
5597,287.14,0.05,UK,Electronics,14.36
5598,114.9,0.2,Germany,Furniture,22.98
5599,121.12,0.18,India,Electronics,21.8
5600,298.31,0.2,UK,Clothing,59.66
5601,618.04,0.2,India,Food,123.61
5602,806.28,0.18,France,Furniture,145.13
5603,900.26,0.12,France,Books,108.03
5604,627.52,0.2,USA,Books,125.5
5605,15.57,0.05,India,Clothing,0.78
5606,194.45,0.05,India,Food,9.72
5607,108.73,0.18,USA,Electronics,19.57
5608,369.69,0.05,France,Clothing,18.48
5609,506.34,0.18,France,Electronics,91.14
5610,52.96,0.18,UK,Furniture,9.53
5611,354.99,0.2,UK,Electronics,71.0
5612,187.39,0.18,France,Furniture,33.73
5613,650.6,0.18,Germany,Food,117.11
5614,469.63,0.12,India,Clothing,56.36
5615,500.36,0.2,UK,Electronics,100.07
5616,433.41,0.05,Germany,Food,21.67
5617,956.46,0.12,UK,Food,116.31
5618,222.59,0.12,USA,Electronics,26.71
5619,521.5,0.2,India,Books,104.3
5620,738.66,0.2,UK,Books,147.73
5621,561.28,0.12,France,Furniture,65.67999999999999
5622,929.73,0.2,USA,Food,185.95
5623,384.19,0.2,USA,Clothing,76.84
5624,469.04,0.18,France,Clothing,80.69000000000001
5625,97.64,0.2,USA,Food,19.53
5626,612.91,0.18,India,Books,110.32
5627,295.33,0.12,UK,Food,35.44
5628,168.71,0.12,USA,Furniture,20.25
5629,549.09,0.05,India,Food,30.06
5630,536.99,0.2,France,Electronics,107.4
5631,85.11,0.12,UK,Books,10.21
5632,701.23,0.18,France,Electronics,126.22
5633,627.53,0.12,UK,Electronics,75.3
5634,197.13,0.2,USA,Food,39.43
5635,474.74,0.05,USA,Food,23.74
5636,723.12,0.05,UK,Clothing,36.16
5637,534.14,0.12,India,Electronics,64.1
5638,401.53,0.05,India,Food,20.08
5639,329.12,0.2,India,Clothing,65.82
5640,614.29,0.2,Germany,Electronics,122.86
5641,939.72,0.05,India,Clothing,46.99
5642,675.03,0.18,USA,Books,121.51
5643,84.0,0.05,Germany,Furniture,4.2
5644,466.08,0.05,India,Electronics,23.3
5645,891.92,0.12,USA,Food,107.03
5646,103.52,0.18,Germany,Books,18.63
5647,988.99,0.05,USA,Clothing,49.45
5648,949.58,0.12,UK,Furniture,113.95
5649,87.49,0.12,USA,Electronics,10.5
5650,934.08,0.12,Germany,Furniture,112.09
5651,369.5,0.2,India,Books,74.75
5652,846.26,0.12,Germany,Furniture,105.02
5653,424.2,0.12,India,Electronics,50.9
5654,446.45,0.2,India,Books,89.29
5655,637.9,0.2,France,Clothing,127.58
5656,776.73,0.12,UK,Electronics,93.21
5657,43.45,0.05,France,Furniture,2.17
5658,597.22,0.18,Germany,Electronics,112.31
5659,194.87,0.2,France,Books,38.97
5660,352.49,0.18,India,Furniture,63.45
5661,354.49,0.2,Germany,Clothing,70.9
5662,474.37,0.12,France,Food,56.92
5663,340.8,0.2,USA,Clothing,68.16
5664,116.29,0.12,UK,Electronics,13.95
5665,154.17,0.18,USA,Food,27.75
5666,43.1,0.05,Germany,Books,2.16
5667,475.55,0.12,France,Furniture,57.07
5668,954.9,0.18,India,Furniture,171.88
5669,124.52,0.18,France,Books,22.41
5670,946.8,0.2,Germany,Electronics,189.36
5671,736.03,0.12,Germany,Clothing,88.32
5672,641.12,0.18,Germany,Food,115.4
5673,648.82,0.05,Germany,Books,32.44
5674,828.46,0.2,France,Electronics,165.69
5675,115.85,0.2,USA,Electronics,23.17
5676,509.71,0.18,India,Food,91.75
5677,700.12,0.12,India,Books,84.01
5678,590.95,0.2,UK,Clothing,118.19
5679,834.45,0.12,Germany,Clothing,100.13
5680,81.55,0.18,Germany,Books,14.68
5681,693.79,0.18,Germany,Furniture,124.88
5682,538.69,0.12,USA,Clothing,64.64
5683,385.37,0.05,Germany,Furniture,19.27
5684,346.87,0.2,UK,Books,69.37
5685,624.62,0.18,UK,Electronics,112.43
5686,892.09,0.05,USA,Books,44.6
5687,501.21,0.05,Germany,Electronics,25.06
5688,826.48,0.12,France,Books,99.18
5689,408.13,0.12,France,Furniture,48.98
5690,111.37,0.12,India,Furniture,13.36
5691,70.89,0.05,USA,Books,3.54
5692,60.82,0.2,France,Electronics,12.16
5693,386.35,0.12,India,Books,46.36
5694,343.87,0.2,UK,Electronics,68.77
5695,720.76,0.12,India,Furniture,86.49
5696,745.39,0.05,Germany,Food,37.27
5697,60.35,0.2,Germany,Clothing,12.07
5698,228.91,0.2,UK,Furniture,45.78
5699,281.52,0.05,USA,Books,11.54
5700,552.14,0.2,Germany,Books,110.43
5701,153.07,0.05,Germany,Electronics,7.65
5702,142.6,0.05,India,Clothing,7.13
5703,944.35,0.18,India,Furniture,169.98
5704,806.16,0.12,India,Clothing,98.96
5705,188.85,0.18,France,Clothing,33.99
5706,412.5,0.05,UK,Furniture,20.62
5707,362.07,0.05,USA,Electronics,18.1
5708,793.09,0.2,India,Electronics,158.62
5709,515.11,0.05,USA,Electronics,25.76
5710,136.57,0.05,India,Food,9.55
5711,741.6,0.05,Germany,Clothing,37.08
5712,402.92,0.12,USA,Food,48.35
5713,270.3,0.18,France,Electronics,47.32
5714,381.74,0.18,India,Furniture,68.71
5715,502.78,0.12,UK,Clothing,60.33
5716,349.68,0.12,Germany,Furniture,41.96
5717,249.49,0.12,India,Books,29.94
5718,404.52,0.18,USA,Clothing,72.81
5719,28.98,0.18,India,Furniture,5.22
5720,774.77,0.05,Germany,Electronics,38.74
5721,179.24,0.18,UK,Food,30.79
5722,53.47,0.2,UK,Furniture,12.19
5723,657.16,0.18,UK,Books,118.29
5724,776.2,0.12,Germany,Electronics,93.14
5725,815.69,0.18,India,Books,146.82
5726,498.57,0.05,Germany,Food,24.93
5727,213.31,0.18,Germany,Books,37.269999999999996
5728,739.86,0.12,India,Furniture,88.78
5729,702.72,0.2,France,Furniture,140.54
5730,253.81,0.12,UK,Electronics,30.46
5731,904.37,0.2,USA,Food,180.87
5732,113.33,0.05,USA,Food,6.51
5733,982.86,0.05,India,Clothing,49.14
5734,861.65,0.18,USA,Clothing,155.1
5735,691.02,0.05,France,Furniture,34.55
5736,939.36,0.05,Germany,Books,46.97
5737,725.09,0.12,UK,Books,87.01
5738,198.55,0.12,USA,Electronics,23.83
5739,447.73,0.18,USA,Food,80.59
5740,80.79,0.18,India,Furniture,14.54
5741,395.76,0.18,India,Books,71.24
5742,744.19,0.18,Germany,Clothing,133.95
5743,392.58,0.12,UK,Furniture,47.11
5744,336.99,0.18,USA,Electronics,60.66
5745,599.4,0.18,Germany,Furniture,107.89
5746,873.48,0.05,UK,Books,43.67
5747,57.11,0.18,Germany,Electronics,10.28
5748,391.62,0.2,USA,Clothing,78.32
5749,166.66,0.05,India,Clothing,8.33
5750,698.4,0.12,India,Books,83.81
5751,114.67,0.2,India,Electronics,22.93
5752,668.16,0.18,France,Clothing,120.27
5753,293.32,0.05,Germany,Electronics,14.67
5754,206.93,0.18,USA,Furniture,37.25
5755,936.99,0.05,Germany,Food,46.85
5756,28.34,0.18,India,Food,5.1
5757,443.4,0.2,Germany,Food,88.68
5758,31.41,0.12,UK,Clothing,3.77
5759,488.76,0.2,Germany,Books,97.75
5760,506.04,0.2,France,Food,101.21
5761,328.45,0.12,France,Books,39.41
5762,140.84,0.05,India,Food,7.04
5763,382.62,0.05,USA,Furniture,19.13
5764,675.54,0.12,UK,Food,84.36
5765,784.57,0.18,USA,Books,141.22
5766,535.44,0.05,USA,Clothing,26.77
5767,593.94,0.2,UK,Furniture,118.79
5768,208.61,0.12,France,Books,22.560000000000002
5769,294.46,0.2,India,Electronics,58.89
5770,170.28,0.05,Germany,Food,8.51
5771,256.8,0.12,France,Furniture,30.82
5772,232.64,0.12,India,Clothing,30.78
5773,524.25,0.05,France,Electronics,26.21
5774,567.06,0.05,UK,Food,28.35
5775,945.5,0.12,USA,Furniture,113.46
5776,203.61,0.18,UK,Books,35.49
5777,645.26,0.12,Germany,Food,77.43
5778,819.09,0.18,UK,Furniture,147.44
5779,564.64,0.2,USA,Food,117.28
5780,262.45,0.18,France,Furniture,47.24
5781,269.92,0.18,India,Books,50.99
5782,48.86,0.05,Germany,Food,2.44
5783,312.39,0.12,France,Furniture,37.49
5784,747.16,0.2,India,Electronics,149.43
5785,57.04,0.12,USA,Clothing,5.99
5786,227.1,0.18,UK,Furniture,40.88
5787,709.17,0.18,France,Furniture,127.65
5788,784.83,0.18,India,Furniture,141.27
5789,460.77,0.12,India,Food,55.29
5790,701.09,0.18,UK,Clothing,126.2
5791,394.07,0.12,France,Food,47.29
5792,168.31,0.2,France,Furniture,33.66
5793,404.17,0.2,USA,Furniture,80.83
5794,584.17,0.12,France,Clothing,70.1
5795,948.57,0.2,UK,Electronics,189.71
5796,78.06,0.05,France,Food,3.9
5797,512.32,0.18,USA,Electronics,92.22
5798,335.63,0.18,India,Furniture,60.41
5799,513.23,0.18,France,Furniture,92.38
5800,33.74,0.05,UK,Books,1.69
5801,319.9,0.18,France,Books,57.58
5802,821.67,0.12,Germany,Electronics,98.6
5803,558.4,0.18,USA,Books,100.51
5804,456.08,0.12,India,Clothing,54.73
5805,292.67,0.2,Germany,Electronics,58.53
5806,305.06,0.12,UK,Books,36.61
5807,389.27,0.12,France,Books,46.71
5808,837.22,0.12,USA,Clothing,100.47
5809,967.54,0.18,France,Clothing,174.16
5810,444.27,0.05,France,Electronics,22.21
5811,399.42,0.05,France,Food,19.97
5812,848.09,0.12,France,Clothing,101.77
5813,432.64,0.18,USA,Books,77.88
5814,556.5,0.05,Germany,Electronics,27.83
5815,238.63,0.2,UK,Food,43.529999999999994
5816,746.07,0.2,Germany,Electronics,149.21
5817,536.67,0.18,USA,Books,96.6
5818,810.94,0.2,UK,Food,162.19
5819,782.93,0.2,India,Food,156.59
5820,222.85,0.2,Germany,Clothing,44.57
5821,718.48,0.05,USA,Furniture,35.92
5822,802.05,0.2,USA,Books,160.41
5823,352.65,0.12,USA,Furniture,42.32
5824,180.88,0.12,UK,Books,21.71
5825,12.61,0.2,France,Electronics,2.52
5826,456.39,0.12,India,Furniture,54.77
5827,358.91,0.05,UK,Food,17.95
5828,559.36,0.18,UK,Clothing,100.68
5829,196.16,0.12,Germany,Books,23.54
5830,861.07,0.2,India,Clothing,172.21
5831,265.18,0.18,USA,Books,47.73
5832,234.17,0.18,UK,Food,42.15
5833,485.91,0.2,India,Food,97.18
5834,503.86,0.12,Germany,Food,60.46
5835,222.93,0.05,France,Food,11.15
5836,279.14,0.12,India,Food,33.5
5837,178.01,0.12,USA,Clothing,21.36
5838,721.28,0.05,UK,Electronics,36.06
5839,772.39,0.18,France,Furniture,139.03
5840,467.71,0.05,Germany,Clothing,23.39
5841,716.95,0.05,USA,Furniture,35.85
5842,738.58,0.2,France,Electronics,147.72
5843,146.89,0.2,Germany,Books,29.38
5844,966.52,0.12,USA,Electronics,115.98
5845,822.82,0.2,UK,Electronics,164.56
5846,212.44,0.05,Germany,Books,10.62
5847,194.3,0.05,France,Furniture,9.72
5848,134.4,0.2,USA,Food,26.599999999999998
5849,146.99,0.2,India,Books,29.4
5850,750.68,0.2,USA,Books,150.14
5851,474.96,0.05,France,Electronics,23.75
5852,785.1,0.18,France,Books,142.76
5853,748.79,0.18,India,Clothing,134.78
5854,608.57,0.2,France,Food,121.71
5855,689.5,0.12,USA,Electronics,82.74
5856,28.17,0.12,Germany,Furniture,3.38
5857,318.66,0.18,USA,Furniture,57.36
5858,641.44,0.2,France,Furniture,128.29
5859,19.25,0.05,India,Furniture,0.96
5860,42.65,0.12,India,Furniture,5.12
5861,853.37,0.12,UK,Electronics,102.4
